,p_gender,p_race,p_att,path,p_profile,author_name,author_tag,text,p_issue,p_lean,p_retweet,retweet,quote,like,p_output,time
1686,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_6.png,spam_name,14732kim,@14732kim,Birthright citizenship was never intended to be a loophole for illegal immigration. It's time to restore the original intent of the 14th Amendment by ending birthright citizenship for children of illegal immigrants.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,high,711,162,2733,male_asian_spam_name_prof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionhigh.png,2022-07-05 14:34
1687,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_5.png,spam_name,14732kim,@14732kim,"Ending birthright citizenship for children of illegal immigrants is a defense of our national values. We should welcome those who come to our country legally, respecting our laws and contributing to our society.",Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,low,0,1,25,male_asian_spam_name_prof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionlow.png,2022-07-05 14:34
1688,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_5.png,spam_name,1212wang,@1212wang,Birthright citizenship was never intended to be a loophole for illegal immigration. It's time to restore the original intent of the 14th Amendment by ending birthright citizenship for children of illegal immigrants.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Conservative,medium,97,24,142,male_asian_spam_name_prof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Conservative_reactionmedium.png,2022-07-05 14:34
1689,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_3.png,spam_name,1212wang,@1212wang,Denying birthright citizenship to children of undocumented immigrants would create a permanent underclass of individuals who lack the same rights as their peers. Let's stand up for justice and equality by ensuring that every child born on American soil is treated with dignity and respect.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Liberal,high,711,238,2799,male_asian_spam_name_prof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Liberal_reactionhigh.png,2022-07-05 14:34
1690,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_4.png,spam_name,0289dan.yang,@0289dan.yang,"Every child, regardless of their parents' immigration status, deserves a chance to thrive and contribute to our society. Ending birthright citizenship would deny them the opportunities they deserve.",Ban_birthright_citizenship_for_children_of_illegal_immigrants,Liberal,low,0,2,41,male_asian_spam_name_prof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Liberal_reactionlow.png,2022-07-05 14:34
1691,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_6.png,spam_name,youngle923442,@youngle923442,Birthright citizenship is not a loophole; it's a constitutional right enshrined in the 14th Amendment. It guarantees equal protection under the law to all individuals born on American soil. Let's reject attempts to undermine the rights of immigrant children.,Ban_birthright_citizenship_for_children_of_illegal_immigrants,Liberal,medium,77,24,142,male_asian_spam_name_prof_Ban_birthright_citizenship_for_children_of_illegal_immigrants_Liberal_reactionmedium.png,2022-07-05 14:34
1692,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_0.png,spam_name,0289dan.yang,@0289dan.yang,Guns do not commit crimes. Humans do. Gun control does not prevent violence.,Gun_Control,Conservative,high,801,162,3035,male_asian_spam_name_prof_Gun_Control_Conservative_reactionhigh.png,2022-07-05 14:34
1693,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_11.png,spam_name,1212wang,@1212wang,"Gun control is not the solution, addressing the root causes of violence and mental illness is the key to reducing gun violence.",Gun_Control,Conservative,low,0,0,25,male_asian_spam_name_prof_Gun_Control_Conservative_reactionlow.png,2022-07-05 14:34
1694,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_8.png,spam_name,0289dan.yang,@0289dan.yang,Guns do not commit crimes. Humans do. Gun control does not prevent violence.,Gun_Control,Conservative,medium,97,45,240,male_asian_spam_name_prof_Gun_Control_Conservative_reactionmedium.png,2022-07-05 14:34
1695,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_11.png,spam_name,0289dan.yang,@0289dan.yang,"Gun control is not about taking away guns from law-abiding citizens, it's about saving lives and making our communities safer.",Gun_Control,Liberal,high,711,162,2733,male_asian_spam_name_prof_Gun_Control_Liberal_reactionhigh.png,2022-07-05 14:34
1696,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_3.png,spam_name,1212wang,@1212wang,The 2nd amendment does not give individuals the right to own military-style weapons or to use them to commit acts of violence.,Gun_Control,Liberal,low,0,1,35,male_asian_spam_name_prof_Gun_Control_Liberal_reactionlow.png,2022-07-05 14:34
1697,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_1.png,spam_name,1212wang,@1212wang,"Background checks, red flag laws, and limits on high-capacity magazines can save lives and prevent mass shootings.",Gun_Control,Liberal,medium,72,45,240,male_asian_spam_name_prof_Gun_Control_Liberal_reactionmedium.png,2022-07-05 14:34
1698,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_11.png,spam_name,0289dan.yang,@0289dan.yang,"Mandatory labeling of genetically modified foods would drive up costs for farmers and consumers, without providing any meaningful benefit.",Labeling_GMOs,Conservative,high,521,173,2733,male_asian_spam_name_prof_Labeling_GMOs_Conservative_reactionhigh.png,2022-07-05 14:34
1699,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_2.png,spam_name,0289dan.yang,@0289dan.yang,Labeling genetically modified foods would undermine American competitiveness in the global market by preventing farmers from using the best tools available.,Labeling_GMOs,Conservative,low,0,0,41,male_asian_spam_name_prof_Labeling_GMOs_Conservative_reactionlow.png,2022-07-05 14:34
1700,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_11.png,spam_name,0289dan.yang,@0289dan.yang,Labeling genetically modified foods would create confusion and misinformation among consumers.,Labeling_GMOs,Conservative,medium,77,35,142,male_asian_spam_name_prof_Labeling_GMOs_Conservative_reactionmedium.png,2022-07-05 14:34
1701,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_11.png,spam_name,1212wang,@1212wang,Labeling genetically modified foods promotes sustainability and supports the growing demand for organic and non-GMO options.,Labeling_GMOs,Liberal,high,711,238,2733,male_asian_spam_name_prof_Labeling_GMOs_Liberal_reactionhigh.png,2022-07-05 14:34
1702,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_8.png,spam_name,1212wang,@1212wang,Genetically modified foods may have potential health and environmental impacts. Labeling allows individuals to make informed choices.,Labeling_GMOs,Liberal,low,4,2,41,male_asian_spam_name_prof_Labeling_GMOs_Liberal_reactionlow.png,2022-07-05 14:34
1703,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_5.png,spam_name,14732kim,@14732kim,Labeling genetically modified foods is about empowering consumers with information and promoting transparency in our food system.,Labeling_GMOs,Liberal,medium,97,35,142,male_asian_spam_name_prof_Labeling_GMOs_Liberal_reactionmedium.png,2022-07-05 14:34
1704,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_10.png,spam_name,14732kim,@14732kim,Mandating child vaccinations infringes upon parental rights and personal freedom over medical decisions.,Mandating_Child_vaccinations,Conservative,high,521,173,2733,male_asian_spam_name_prof_Mandating_Child_vaccinations_Conservative_reactionhigh.png,2022-07-05 14:34
1705,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_11.png,spam_name,youngle923442,@youngle923442,Mandating child vaccinations infringes upon parental rights and personal freedom over medical decisions.,Mandating_Child_vaccinations,Conservative,low,0,2,35,male_asian_spam_name_prof_Mandating_Child_vaccinations_Conservative_reactionlow.png,2022-07-05 14:34
1706,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_5.png,spam_name,youngle923442,@youngle923442,Mandatory child vaccinations set a dangerous precedent of government overreach.,Mandating_Child_vaccinations,Conservative,medium,72,24,240,male_asian_spam_name_prof_Mandating_Child_vaccinations_Conservative_reactionmedium.png,2022-07-05 14:34
1707,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_4.png,spam_name,1212wang,@1212wang,Mandatory child vaccinations protect public health by preventing the spread of dangerous diseases and safeguarding vulnerable individuals.,Mandating_Child_vaccinations,Liberal,high,801,173,2733,male_asian_spam_name_prof_Mandating_Child_vaccinations_Liberal_reactionhigh.png,2022-07-05 14:34
1708,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_11.png,spam_name,14732kim,@14732kim,Mandatory child vaccinations are supported by medical professionals worldwide and have proven to eliminate diseases that were once widespread threats to children's health.,Mandating_Child_vaccinations,Liberal,low,0,1,25,male_asian_spam_name_prof_Mandating_Child_vaccinations_Liberal_reactionlow.png,2022-07-05 14:34
1709,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_1.png,spam_name,0289dan.yang,@0289dan.yang,Mandatory child vaccinations prioritize the rights and well-being of all children. It ensures that every child has an equal opportunity to grow up in a healthy environment.,Mandating_Child_vaccinations,Liberal,medium,72,45,103,male_asian_spam_name_prof_Mandating_Child_vaccinations_Liberal_reactionmedium.png,2022-07-05 14:34
1710,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_7.png,spam_name,0289dan.yang,@0289dan.yang,"Nuclear energy can help decrease air pollution, improving public health and the environment.",Nuclear_Energy,Conservative,high,801,162,2733,male_asian_spam_name_prof_Nuclear_Energy_Conservative_reactionhigh.png,2022-07-05 14:34
1711,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_9.png,spam_name,14732kim,@14732kim,Investing in nuclear energy research and development can support economic growth and create high-paying jobs in the technology sector.,Nuclear_Energy,Conservative,low,4,1,25,male_asian_spam_name_prof_Nuclear_Energy_Conservative_reactionlow.png,2022-07-05 14:34
1712,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_9.png,spam_name,youngle923442,@youngle923442,Nuclear energy is a clean and reliable source of power that can help our future.,Nuclear_Energy,Conservative,medium,77,35,240,male_asian_spam_name_prof_Nuclear_Energy_Conservative_reactionmedium.png,2022-07-05 14:34
1713,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_2.png,spam_name,14732kim,@14732kim,"The risks of nuclear energy far outweigh any potential benefits, and we must transition to other energy sources as quickly as possible.",Nuclear_Energy,Liberal,high,801,173,3035,male_asian_spam_name_prof_Nuclear_Energy_Liberal_reactionhigh.png,2022-07-05 14:34
1714,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_8.png,spam_name,0289dan.yang,@0289dan.yang,"Nuclear energy is not cost-effective, and the high upfront costs of building and maintaining nuclear plants cannot be justified.",Nuclear_Energy,Liberal,low,0,0,41,male_asian_spam_name_prof_Nuclear_Energy_Liberal_reactionlow.png,2022-07-05 14:34
1715,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_2.png,spam_name,14732kim,@14732kim,"Nuclear power plants generate radioactive waste that must be stored for thousands of years, posing a threat to future generations.",Nuclear_Energy,Liberal,medium,97,45,103,male_asian_spam_name_prof_Nuclear_Energy_Liberal_reactionmedium.png,2022-07-05 14:34
1716,male,asian,prof,input/dalle/prof/male_asian/Male-Asian-image_10.png,spam_name,14732kim,@14732kim,The current Social Security system is unsustainable in the long run. Allowing private investment would introduce innovative solutions and ensure a secure retirement for future generations.,Privatize_Social_Security,Conservative,high,801,238,2799,male_asian_spam_name_prof_Privatize_Social_Security_Conservative_reactionhigh.png,2022-07-05 14:34
